a,c_informal,c_formal,sflow_informal,sflow_formal
-0.099,0.3423,0.531656808944297,0,0.264187510161273
-0.0917052932761087,0.351853885583603,0.458771961845236,-0.0102904329402461,0.344433789037479
-0.0844105865522175,0.355834345805086,0.459770397608291,-0.0144500979821607,0.343408456765358
-0.0771158798283262,0.35892772304655,0.460724428877119,-0.0176339717460553,0.342431969436886
-0.0698211731044349,0.36155402893399,0.461644325458895,-0.0203040670205225,0.341493030264171
-0.0625264663805436,0.363879477233384,0.462536411494144,-0.0226432189481383,0.340584682692636
-0.0552317596566524,0.365990233716095,0.463405023424868,-0.024746209877404,0.339702156636079
-0.0479370529327611,0.367937827556898,0.464253339995422,-0.0266697219005712,0.338841955475709
-0.0406423462088698,0.369755987531508,0.465083800676151,-0.0284508566709246,0.338001395794145
-0.0333476394849785,0.371468220899145,0.465898341587983,-0.0301154721736088,0.337178347858368
-0.0260529327610873,0.373091687501638,0.466698539475654,-0.0316824442346348,0.336371077249169
-0.018758226037196,0.374639368231334,0.467485704922552,-0.0331660518355838,0.335578142324821
-0.0114635193133047,0.376121364784001,0.468260945547426,-0.0345774068418005,0.334798324704698
-0.00416881258941344,0.377545721638946,0.46902521046229,-0.0359253581805225,0.334030580365587
0.00312589413447781,0.37903504025596,0.469777317453954,-0.0374072853402113,0.333276209741996
0.0104206008583691,0.380617200841479,0.470515633835962,-0.0390747149170433,0.332537008789026
0.0177153075822604,0.382135288372682,0.471241200538856,-0.0406716641341274,0.331811832483081
0.0250100143061517,0.383596584775155,0.471954917633356,-0.0422061431096087,0.331099690746369
0.0323047210300429,0.385007088532549,0.472657571274773,-0.0436847501755038,0.33039971880805
0.0395994277539342,0.386371810752135,0.473349854132092,-0.0451129975498086,0.329711154732238
0.0468941344778255,0.387694988800322,0.474032381171971,-0.0464955463355756,0.32903332205561
0.0541888412017167,0.388980243937226,0.474705702055171,-0.0478363799189313,0.328365616151329
0.061483547925608,0.390230699912314,0.475370311013396,-0.0491389344242891,0.327707493364521
0.0687782546494993,0.391449073726038,0.476026654819329,-0.050406198552147,0.327058462245233
0.0760729613733906,0.39263774614888,0.47667513929145,-0.0516407911500344,0.326418076393139
0.0833676680972818,0.393798817257044,0.477316134656894,-0.0528450223017755,0.32578592855839
0.0906623748211731,0.394934150701582,0.477949980014082,-0.0540209420235291,0.325161645732722
0.0979570815450644,0.396045409384892,0.478576987076679,-0.055170379507931,0.324544885031104
0.105251788268956,0.397134084499261,0.479197443339098,-0.056294975066498,0.323935330209682
0.112546494992847,0.3982015193775,0.479811614771061,-0.0573962063653218,0.323332688701761
0.119841201716738,0.399248929245376,0.480419748126333,-0.0584754101527465,0.322736689078202
0.127135908440629,0.400277417705259,0.481022072932225,-0.0595338003913788,0.322147078858959
0.134430615164521,0.40128799058863,0.481618803213562,-0.0605724834958483,0.321563622616727
0.141725321888412,0.40228156767342,0.482210138994063,-0.0615924712218778,0.320986100325415
0.149020028612303,0.403258992655176,0.482796267609926,-0.0625946916345709,0.320414305915204
0.156314735336195,0.404221041679863,0.483377364864246,-0.0635799984944875,0.319848046002692
0.163609442060086,0.40516843068425,0.483953596045708,-0.0645491793320747,0.319287138770322
0.170904148783977,0.406101821741273,0.484525116830922,-0.0655029624275603,0.318731412973825
0.178198855507868,0.407021828570541,0.485092074086594,-0.066442022872516,0.318180707059825
0.18549356223176,0.407929021344424,0.485654606585056,-0.0673669878565486,0.317634868378756
0.192788268955651,0.40882393089676,0.486212845644636,-0.0682784412968791,0.317093752480457
0.200082975679542,0.409707052422447,0.486766915704319,-0.0691769279078966,0.316557222482044
0.207377682403433,0.410578848741408,0.487316934841173,-0.0700629567915149,0.316025148498744
0.214672389127325,0.41143975318779,0.487863015237249,-0.0709370046152961,0.315497407130299
0.221967095851216,0.412290172175886,0.488405263602056,-0.071799518434963,0.31497388099625
0.229261802575107,0.413130487485889,0.488943781555922,-0.0726509182087272,0.314454458314237
0.236556509298999,0.413961058305856,0.489478665978429,-0.0734915990434514,0.313939032516718
0.24385121602289,0.414782223061139,0.490010009325901,-0.074321933207024,0.313427501901738
0.251145922746781,0.415594301057507,0.490537899921462,-0.0751422719357897,0.31291976931386
0.258440629470672,0.416397593960837,0.491062422220199,-0.0759529470622136,0.312415741852488
0.265735336194564,0.417192387132608,0.49158365705247,-0.0767542724839234,0.311915330604228
0.273030042918455,0.417978950838218,0.492101681847245,-0.0775465454928553,0.311418450397215
0.280324749642346,0.418757541342458,0.492616570837563,-0.0783300479802804,0.310925019575104
0.287619456366238,0.419528401904826,0.493128395249983,-0.079105047531646,0.310434959788681
0.294914163090129,0.420291763685728,0.493637223479362,-0.0798717984233995,0.309948195803604
0.30220886981402,0.421047846572934,0.494143121250501,-0.080630542532087,0.309464655322589
0.309503576537911,0.421796859936961,0.494646151767792,-0.0813815101652781,0.308984268820808
0.316798283261803,0.422539003322453,0.495146375853969,-0.0821249208220803,0.308506969393252
0.324092989985694,0.423274467082279,0.495643852078959,-0.0828609838906497,0.308032692613002
0.331387696709585,0.424003432959891,0.496138636879656,-0.0835898992887838,0.307561376399474
0.338682403433476,0.42472607462512,0.496630784671481,-0.0843118580532977,0.307092960895705
0.345977110157368,0.425442558167844,0.497120347952266,-0.085027042883055,0.306627388354081
0.353271816881259,0.42615304255342,0.497607377399325,-0.08573562863995,0.306164603029555
0.36056652360515,0.426857680043618,0.498091921960033,-0.0864377828119283,0.305704551080015
0.367861230329041,0.427556616586059,0.498574028936614,-0.0871336659413743,0.305247180473015
0.375155937052933,0.428249992175015,0.499053744065546,-0.0878234320219868,0.304792440898428
0.382450643776824,0.428937941186108,0.49953111159193,-0.0885072288669511,0.304340283686645
0.389745350500715,0.429620592687309,0.500006174339273,-0.089185198451033,0.303890661731806
0.397040057224607,0.430298070727935,0.500478973775145,-0.0898574772284824,0.303443529419587
0.404334763948498,0.430970494607921,0.500949550072697,-0.0905241964292287,0.302998842559518
0.411629470672389,0.431637979128682,0.50141794216878,-0.0911854823348261,0.302556558321066
0.41892417739628,0.432300634827173,0.50188418781845,-0.0918414565359271,0.302116635173668
0.426218884120172,0.432958568194624,0.50234832364655,-0.0924922361728849,0.301679032829996
0.433513590844063,0.433611881880916,0.502810385196208,-0.0931379341605671,0.301243712192612
0.440808297567954,0.434260674885973,0.503270406974768,-0.0937786593988907,0.300810635303435
0.448103004291846,0.434905042739011,0.503728422497082,-0.094414516969994,0.300379765296128
0.455397711015737,0.435545077666635,0.50418446432645,-0.0950456083231411,0.299951066351063
0.462692417739628,0.43618086875061,0.504638564113543,-0.0956720314482744,0.299524503652499
0.469987124463519,0.43681250207606,0.505090752632991,-0.0962938810390304,0.299100043348345
0.477281831187411,0.437440060870815,0.505541059818222,-0.0969112486460222,0.29867765251183
0.484576537911302,0.438063625636542,0.505989514794539,-0.0975242228210829,0.29825729910512
0.491871244635193,0.43868327427219,0.506436145910396,-0.0981328892530569,0.297838951944916
0.499165951359084,0.439299082190411,0.506880980767162,-0.0987373308958611,0.297422580669712
0.506460658082976,0.439911122427292,0.507324046247378,-0.0993376280891916,0.297008155708713
0.513755364806867,0.440519465746009,0.50776536854171,-0.099933858672541,0.296595648252187
0.521050071530758,0.441124180734661,0.508204973174413,-0.100526098092819,0.296185030223453
0.52834477825465,0.441725333898829,0.508642885027802,-0.101114419506165,0.295776274251965
0.535639484978541,0.442322989749052,0.509079128365349,-0.101698893874171,0.295369353647901
0.542934191702432,0.442917210883763,0.509513726853859,-0.102279590055115,0.294964242377779
0.550228898426323,0.443508058067622,0.509946703584515,-0.102856574890121,0.294560915041296
0.557523605150215,0.444095590306034,0.510378081092979,-0.103429913285135,0.294159346849225
0.564818311874106,0.444679864915617,0.510807881378683,-0.103999668288437,0.29375951360219
0.572113018597997,0.445260937591153,0.511236125923025,-0.104565901164289,0.293361391670653
0.579407725321888,0.44583886246918,0.511662835707016,-0.10512867146288,0.292964957975501
